Id	name	popularity	modularity_class	rol	betweenesscentrality
4v1uY5SG2OMJJes0gBzoUl	MartinoResi	13	9	role_4	151061748
6PNkhFySErGvGGo9EKgXpZ	Issa The Kid	13	7	role_4	440921669
5wDz0vNl13NmC3DJ8RFjlV	Denis Ago	13	9	role_3	44835097
4FsneofHgBocbprOOgcB8j	Toby Simpson	13	9	role_3	141660997
1TyL7IFxDBbZoEKlW1bD6Q	Benjita	13	0	role_2	684803678
2dROc7Ow7xHK2mt817GGRJ	Wheezy Outta Here	13	8	role_3	11313446
5c5YvfauJzP169EcIQV0SD	Jesse Bravo	13	9	role_4	25975603
1UWXFxRpT6MNZSs9Pr5nPm	El baroja	13	7	role_2	241823626
110fKmlvjYiE9odd9LeBiH	Sasha Ferro	13	7	role_3	29705927966
0eqtb736YfhBNOqTqOxGKZ	Dinero en el Beat	13	7	role_3	408560136
05BW1vJRGaUQTstTCDAloS	Valyum	13	7	role_4	227067314
4Im6SfAW8gOyex3FwFbtMP	Mathik	13	9	role_3	784864506
2urQpyOhs99nYksVPYbtQS	One C	12	7	role_0	140583309
5guQPsRDtJdZu50uKN4czN	Latino Edge	12	5	role_3	1924023
3q10ghwcLjhuiXaeYl4UtX	Young Jordan	12	8	role_3	2154108
3GDDrbnVlyfhi84cAVaZ6w	Poli Sallustro	12	7	role_3	147500871
38iPClFfZwGjFdLyo5F0KV	Los Golden Rocket	12	7	role_2	247973007
0DVbTLzZe781o1S5DD2zmi	Flavia Palmiero	12	1	role_2	50578654
0QyMd7WIMwUD17VyhICJS7	Martin Piña	12	7	role_2	533333482
3yYiftL3pMw7AyTLfsitUH	Mia Zeta	12	7	role_0	1083333
507e7Kb9a43QQpMc4PGlfb	Bandhunta Jugg	12	8	role_6	0
3kWr6T9nzlNzzMGAb09lOy	Double Jeu	12	11	role_1	689129
07mfD3Txop0KJIEHoQRFZZ	Tomy Sainz	12	7	role_7	0
6sv9jx5Ze99KY72G6MFTE6	Chris Lovard	12	11	role_1	1566701
3wRmWPRKhXTatAYGQUsC4E	Crewcutz	12	9	role_2	1164161361
7rs8Lz8GKSbrDU06LVDsFo	Willy Ververt	12	11	role_1	7909988
4BnDpIPclX4yzei6j1C1Dr	Luz Eluney	12	7	role_3	1197505463
76ICZ7nJdYo0EBLYLkH2Tn	Goosey	12	9	role_4	17354082
4pNr30dxFV3bn2kRDLShfS	Ray MD	12	9	role_2	3029369613
5ZxBlTst0J6DZoVSwQHepJ	Daniel Vas	12	9	role_2	1572145904
4cTAEQmHsng6jf81qh2vIt	Michel Talle	12	9	role_3	3223089
6Y8aGwNEamRuEmvIoPAhjz	Will Guedez	12	9	role_2	426967626
1iMykDS33r6MFI04GCvBq1	J2Ar	12	9	role_2	300109389
6uePGWztj6kkhA7GwyKl1a	Exi	11	2	role_0	0
6aVZnMYcxtbnJ0MlAvXMHZ	Wesam Ticket	11	10	role_0	0
16j0YnEVNkjTChk25WeaPb	Heightz	11	7	role_0	0
5Yq73gS5gdNj4TkzlntEwM	flame	11	8	role_0	0
2mLnIdgfR0kH9BLZAqDYQW	Fabrice Servier	11	11	role_1	8594102
54R5Nho8yxea4cevZloOE1	RENZO	11	7	role_4	1818205605
6zVjDCqCHUeTeMWdYgbFmw	Gapcloser	11	2	role_2	1437243282
2lGDcAHKL7opdsukyX1NwV	Reina Reech	11	1	role_2	1066436279
77wgWPuH3GeSfw8L1irCfp	Rey Sol Marquesi	11	1	role_2	1309306322
7pJQbu559Q62Oc9sqoIBC8	Eric Dihal	11	11	role_1	3908997
7mz5g4WgDARMOwuqIa9xZc	Joxbin	11	7	role_0	1266765891
7Bj9qSRcL0vLFuRVjsNU0D	Migo Domingo	11	8	role_0	57300503
1I3njRvpkBxeg6AQQB6g4W	D'Fi	11	11	role_2	7873915
7jhTVoxZO1kgQNlAXoTRhS	Dave Lauren	11	9	role_2	6583507
5d6YQE5gJf0cMNLWIRiJEt	Giaan123	11	7	role_4	880229033
1jD3jAZVB4hjHGDck4JRp5	Karrém	11	9	role_0	143465029
0Kvulo1ZOcs7QOSIrJqa8W	Sonata Collective	11	9	role_0	144715029
7xLl7CSuCmdhv3HiQbyL4O	Fatimah Provillon	11	9	role_0	0
0dmzyB61iWpVtlp0IL6GYQ	Crispin Way	10	7	role_0	285933841
1pLLfmio0DjpkwVZT91tXZ	Dani La Chepi	10	1	role_3	70750402
0SOV5kDRCbdfxC2SIChdK6	YOUNG SIZZLE	10	8	role_5	276102193
5U05ZKCw1TjQUxnzUHapmT	Yannick Cabrion	10	11	role_1	5962923
7FbS1LDmvqH4vATLfZvHvg	Gudda Tay	10	8	role_0	3484726
2JWtw06eXbE9oTYxvkmfVh	Patrick Benoit	10	11	role_1	5922462
2b9zz2TMaqq9Lp7QFJPf3m	Las Trillizas de Oro	10	1	role_3	174688294
25zM2I85Jmr9PSLaw3zE0V	Emile Naroyanin	10	11	role_1	9377112
7CxkzuuILGTlkI5HASAbzS	Nico DJ	10	7	role_4	884759959
2OtwqJqQdLWlHpYgQ8EfuP	ZEIKY	10	7	role_4	59495387
66zTXQMReYmzijyuktvV27	Valentino	10	7	role_3	4143850694
2fDH4BBjEdNnM5a8vs79K7	Allans Marquez	10	9	role_1	197323926
186A3GcjvQQNu9CSoF3H5J	El Gushisito	10	0	role_2	425199009
4NK1BzYwEDEk8Gv9q7f2ms	Ricky Pellegrino	10	9	role_0	144715029
3jPJcasq4YMX38wdXtk89m	Original Cast of Días de Gallos	10	7	role_3	77161208
7rFSzvPw2Nfbn650BnJ2Tl	Ele Producer	10	9	role_1	37607051
4f7aL3Xo4VGuoELOhsfgZx	Clutch Tha God	10	8	role_3	742857
20MXpVBcWVrDL7ViNoE5QI	Dino Sauce	10	9	role_0	143465029
35IpFxyByXyfjplfuzwcll	Leandro Rivas	10	7	role_1	1049789
2vFdoYuY0sb9gMzzzSxm0Z	AlecchiMan	9	2	role_2	692098281
1TEUjv0s2WdTwt2kEmWlbT	Arturitos	9	7	role_3	324217416
7asEQBM8Cn4Xlmm6FalpHN	Joan Minatti	9	7	role_0	0
1O3jQItsBlBvLYmCmYfaIQ	Valeria Gastaldi	9	1	role_5	310420913
1MiA6VNBGK63gBhLhvxG7p	Sosa 808	9	8	role_5	350578391
4pTZIpWCvzeUZyLp23FZjM	Mateo Sarc	9	7	role_3	1268005
4i3PzgfLvvhJVGQIZ4fWQH	Matt Egbert	9	9	role_0	28950582
4Ko51kAgef2jfpHB1Upgto	Willie Lorenzo	9	1	role_2	12717942
6UDxRCtINT6uzuZq5f58UL	Stéphane Ravor	9	11	role_1	4859896
4PdeYJnOavCxYtH8ocxU8E	Luis De Rosa	9	9	role_1	102392615
55LvwQIHvvBM9QC9eC6xNu	chely princess	9	0	role_2	1192317066
3F0pGF36o08n2NE7vIEHyk	Shokë	9	9	role_3	139613018
107yqxsvVtBY4x2N9afWxS	Victor Luciano	9	9	role_1	15588881
7zfECxDBYDPT1HjEfNy3Wl	SAXX3 YBK	9	8	role_2	8333915
6f9SnNst7qIkGojO4YJNHL	Rafael Drager	9	9	role_3	177860612
0TG7p0ATDDBfhBjl9EBvIb	Joseph Ren	9	9	role_3	3164459242
2zAtqovz8E2aPiP8LqBdNc	Falke 912	9	7	role_4	176763741
5VPqIm4pynkRHZAucXwUfN	Luis Vargas	9	9	role_3	551413
4fm91WHfatG2XsEGyO0mNO	Chimpan C	8	7	role_3	485700677
2vmFTQd6W3KLXEkLlH0RV7	Looking Up	8	7	role_3	17203014
4G1Omut4gKBGRLHJVMGmng	Mickael Espinosa	8	9	role_0	45368203
2I8a2MIxwRYWesq5LxjDt7	Klod Fostin	8	11	role_1	4084957
76h7CnmSRR6gSVXuDgJRb6	4LGANG G5iVE	8	8	role_4	438727277
5fOiGuPeyAqmFkt4lVNVxG	Geant's	8	11	role_2	17573902
0BiDLVbtRS3LCM4zcIkuoh	j pitarch	8	7	role_1	1474551696
4yJv58OlVWrxUDN5rJILEI	Kai Rodriguez	8	9	role_4	47221885
64GSxyOhYgXzaQs30QFi9i	Joey London Style	8	9	role_4	32995845
1bISPXHa3VuQMhFVGujclg	Franco Lombardo	8	7	role_3	94985225
0igUkTjUPcXjrL849TesmT	Marlon C	8	9	role_3	729814
4z9WIjuLcxJpjMw7XsXWcD	Eloy Gonzalez	8	9	role_3	47471367
3DuMtUpIKvLGOSKN4JL9eR	Felipe Cardona	8	9	role_3	39007633
4KOOTOc4mB55H7mTVQlFNN	Miguel Flxres	8	9	role_3	57229289
1LZJe6OocOFbQv8zPmwyqE	Nico Domini	7	7	role_3	37073164
5QIWtUlIArR9rUtUHYsgQf	Emir Abdul	7	7	role_3	863044754
0UJS5iHvNEAOl6Ty291PKb	Cyntya Pereyra	7	1	role_3	156917
54JypeD9ZTwgP7z1IJwRSO	Laury	7	11	role_2	10045523
2MMnzXsmwSdyl4XfkhQeGD	Navaja	7	7	role_4	321128326
7sbMcqEcFxaPQgmAh0Z552	Lil Wookie	7	8	role_3	5962335
0clI3FNathFRTLZtWzZ0sj	Lowrdez	7	1	role_3	8818463
3k03Zht68LDZjmVJKglep8	Wocky Hermes	7	8	role_0	108864374
5U8UgJEj076rOZVnwKstEM	Nimu	6	2	role_2	13208217
0qL1s84O5mXBpirG743MnF	Koda	6	7	role_1	2220437248
710SBqElGnORke8i5Uje4E	K Savage	6	8	role_2	242888713
2YnR6PHzIULj61HaXAWaRt	TortillaLand	6	2	role_2	337079021
2Ip2r4GwkWgXS9iq8MHOGR	FINAOthaDON	6	8	role_2	48232028
5qDnNfiIun8dfWHwrwfLrF	Uni	6	2	role_2	1681037452
07WEA6VePMQWzCuH8guO9J	Amira Chediak	6	1	role_2	7568546143
4XUo5cKsKCniOqwh70g90p	Copasetic	6	9	role_3	142673701
63UHf8KE0G8sAf6xcykcAQ	Smatt Sertified	6	8	role_5	207523862
7jfwXiE8waY8Qt2Ycng6Tc	HERNAN JCP	6	7	role_4	418195484
3GiNBEnaHit0JLhbf9BQCG	Cris 66	6	7	role_3	2298793206
2rDQ3JUYjYgMiQ6Vxr9Ft7	picazo ff	6	0	role_2	805694724
3CH4D8uZRepsNvDXc6A1OG	Tito Alvarez	6	9	role_3	2252842159
1XBfrnCLp5VLtq9jFG7n24	Quiik	6	8	role_3	34756191
1zfva61BSFsTwBdLkMFdcg	El Perro Original	5	7	role_3	1179946727
68uvKEec0mxoTo4cfAX6mL	Love Divina	5	1	role_2	320701151
5KtWhDA9fKakVjoUdCeTym	TrapArgContent	5	7	role_6	348831576
32YV1TqKFzfom8K4a18u9X	OllieGamerz	5	2	role_2	707294157
22VUe746vXyJsJZ0ddTkRi	Lourdes	5	1	role_2	266183422
1gxe7LX5VG68EbDMrVN9vs	El Turko Al Corte	5	7	role_3	275383
5RQqqXUapJzQx6WBpusZ4X	Zack Slime Fr	5	8	role_3	6732522
02jiOIXgu27Kds0Gpd6Fpq	Energy	5	2	role_2	232712979
5fXbGlKNyAfndGxwuJu9DX	Pedro Costa	5	9	role_7	13264845
06OpjeoAFb5LQhHBgkrAvm	DJ JOEL RMX	5	7	role_2	6537263
3XFLYgrTmf3SGyDlXeBKEA	BLND (UK)	5	9	role_3	44946896
348OHFnSaZ1pBq2JLz6fWI	marwrld	5	8	role_0	51770336
6YsuJ5Gym3wQuHJafd5cNJ	Marco Gonzalez	5	9	role_2	0
6zsfKtsgzeflT3j1E9NzFz	Jayden Voss	5	9	role_0	0
5UjWq1HPO7EIomDjTYlAcM	Ian Justiniani	5	9	role_3	7232112
2WOSywby795lQfbHtV07zB	Marlon House	5	9	role_2	955306221
4kXF4sjQ1WM1HxhgxDf8x5	El Kid	4	5	role_2	0
48YLgVhNZ9AqfPchtMwEb2	Ohana	4	7	role_2	1446400041
4M5Vh0ScxwcwW2nld4pLkP	Ilimitados	4	7	role_2	149090678
0vIbwkT73hsnu5W2eZxYBv	Aladin Será Genial	4	1	role_3	36219345
3hELdI86ZREM9us4M77M2A	Blonda	4	7	role_2	17648911
6Fpkfhpwfjchxp64zSxa6j	Virginia Da Cunha	4	1	role_2	13258788
7o0DsLe5PMee4Sk8pIUnTn	Santa	4	7	role_3	2356995324
4WksZwKLv0WltX37kvkSHJ	POYØ	4	7	role_3	56826786
62VrBHHA2GmeRF7xSeU7Tc	Will Torres	4	9	role_3	71956937
1ZQa2JMbadNZ9jOfyS343p	Reebock	4	8	role_3	830195
72LL3wIth8hCKl4ucoHxR7	YFBG	4	8	role_3	3344869
2Dyw5CXS3D1DTJwKR5AbCy	Frank Rous	4	7	role_6	0
3LZuw8QhGXz1xvmhtfc7z3	Tete (COL)	4	9	role_3	137893761
7le8SkhRwGd8PvSaXBHQVT	Gabriel Rojas	4	9	role_7	12011458
5qbXMmy6soS5AnhtABld0J	Valek	4	9	role_3	740439179
2yZ2EAoML57vMAuuEHQkRL	Ortega NS	3	7	role_0	1351098979
45GqX9lumsSeP3YP2B4E4O	Franco Yan	3	1	role_2	506355933
1cUriGv0Mrr6Ks5ZReZtKo	VetaVeta	3	7	role_2	4630650803
7foL7iozSjTIxo0C7331Ps	Jake & Blake	3	1	role_2	1281653587
7fTS5OH8qv5FBsF37qdaFA	Kso Jaynes	3	8	role_5	25208744
1vL4Md7xazBAEYRYSLFmse	Francesco Almonte	3	9	role_3	90782051
5zCHPGpPQ2ynv6fRTooEqO	BZT 96	3	7	role_0	1711595238
1bF0HQl3QGFFjSgwNJJdfm	Cathal	3	7	role_0	1707511905
40BAsY9fmOq82ipKhoEZVb	DAVIS P	3	9	role_3	93881844
34qS2yUdBylli2DQXL2Zzj	Harold Castro	3	9	role_3	84121
10Ym1hkTqm8mPuuixnYGQh	Omerta 6862	3	0	role_0	48979668273
4H55LU72aNlUo1DXjgaWoV	NOISSE	3	9	role_2	635630727
74UHcy1LvKWmcBR3Y3tw6J	ZellTooTrill	3	8	role_5	41499168
2HeuIrj5ldDUqd8zv79S4y	Martin Lopez	3	7	role_3	2059785623
744vZsAxCeqD2OlrXFtGjI	Rafa Villegas	3	9	role_3	2137852
5OQpxAVS8o8ehnfQBKFwSD	Roger Argenis	2	7	role_0	11
5vFewG3JlFrv6HEOUGy8BP	Ele K47	2	0	role_4	1639213552
5asPOM0iQXw3g9GaL3BhGe	G2	2	8	role_5	163347265
7zScG3FcoH0MXRgeVVkxs2	ROIMAN DALIS	2	9	role_2	48584407
39qCa5bMKqFhW9S1V4sCWy	Jeebz	2	7	role_6	224024842
4bXmS6DU6LRkThSVl2mquY	Ivory DJ	2	9	role_0	106415742
5Ia2IavngNhdfhMKWCdGiF	Infinit L.B.D.N.	2	7	role_4	149925563
6wTGZQhi1bMatS87c1WLcw	Florniccol	2	7	role_3	2719566988
1f30jRUIByoP31jrmLInD7	K-mila	2	7	role_3	4915319098
7C4UnttTjCojjYyKQ1HJT8	Ethan Sacii	2	8	role_2	12228631
016py69QzREL4xM8r2anwu	agusmor	2	7	role_4	685563578
5Gr0VgwdEigzfI0RBDHWen	Maria Magdalena	2	10	role_0	45413
3xthCLn8AMpafrbGD3RAbI	Nati Tarmezzano	2	7	role_4	14996885
4uhBMMi6zQWCCGAjNvnrYM	Luciano Vicchi	2	7	role_0	47619
0xkrB4LxCOwoYx8X0nD6sR	Sebastian Rios	2	9	role_2	506648274
0WpXw0taNq9LQ1gwtCSXQg	EL SIMIO	2	9	role_3	5839356
7pWBnxWDYtfPZExYzU4y2R	Ivan Scaccia	2	7	role_3	61991095
0hNmJR5soD4sTd4ZplYmNz	SONO (COL)	2	9	role_3	300091559
18874Mg8iySoEc6xiG0mXz	BRITHO	2	9	role_3	265011468
6CmAKCqtoJ2zA6TW3kHzVf	Shei	2	7	role_2	707624328
0RkoAkw0s5FlVDUvRCZofF	Angel Evans	2	9	role_3	88541309
0sWXjCY0kr82ebnmnBbXzA	Niní	1	1	role_2	368775164
0JcYFf7co5mNMjXm8vZYZb	Karlu	1	7	role_0	88064611
3ArZj6lxTNU0O7XrMOZGeb	Vainc	1	9	role_3	26335342
1UbeGZEUB6orMZWhXDKBJq	Staryuuki	1	2	role_4	332379007
1qpsbt7NiYE9HXcaQbmsha	Cris Mirabal	1	7	role_2	11935017949
02fJf70lwCehgEMfh6gFix	Shei	1	7	role_4	5554449679
61s141qQQURaCmRGas8NG4	Guadalupe	1	7	role_0	0
4QUjjGdZz6sCSOLI247IKZ	UmamiMusicBand	1	7	role_2	1456816021
7sa22fUS0lGZEDbU7LwgcL	Otro Mundo	1	1	role_2	91811846
1zMPCUEECPxOD3owmFOYge	Xaler Cr	1	7	role_3	70195423
6Ut6iAUGTJfEVRopU9MsGf	Danyelino	1	9	role_3	71187714
6enByKSU44322LSVzPKlxz	Friger	1	7	role_3	138141142
0kDddPAcTWzXwVjvRrIIic	Will Torres	1	9	role_3	23863962
1DdIOAGOUeVzcXReIAFfte	Anilson87	1	10	role_0	0
6iguTP9hsi3rAsmKJIPnrK	El Original	0	7	role_3	876869109
4kGdaxKiARnIi80yzeACSN	Ra-Sool	0	7	role_6	0
1uInxbmDQwElf5G6kD1NSN	Castro	0	7	role_0	0
7o8AoozgIFAMG5aW8CLKIS	Fran Rizzaro	0	7	role_0	7711317
6EZjXCEl50E0Vz3pPItzRr	xTheFocuSx	0	2	role_2	106671848
6L5TauwhD3SAVMMDdExrjb	Veta	0	7	role_2	32834435546
0g9hPb9bkJe1FtFV6V1YRk	Kitana	0	7	role_2	1779538198
3d9p4wQERwBWsW4NmVFtSe	4LGANG G5iVE	0	8	role_2	235279061
0TNID9dXrZKOkjfMTdqmUS	Lucia	0	7	role_2	425295566
2yZtFTGNlIR60BuLAaRfly	Troncoso	0	9	role_0	0
3dUXYfCkhs941ljIachP7Z	Carrol	0	9	role_3	581879
0ZKOg8uxo8RyVipQzpuX3X	Bautizta	0	7	role_0	684345238
2tcDPnxTxSdiF2bVciaVLn	Pixi	0	7	role_0	0
4cvXYjbNJCGWEGgvfAhkR7	Stunt	0	8	role_5	123475074
4DjHH0Oqu3TpQK2GqwjtKC	Ruppert	0	9	role_0	120886645
6odJ9E2KXTlogF5Q4zBJQv	PINAMUSIC	0	9	role_2	5407651
4RiPGo0bfQ3S65TvqCYen6	Nico Jara	0	9	role_2	5249681325
